#  x               y               error(y)
   3.600000e+03    1.324603e+11    0.000000e+00
   3.601000e+03    1.324416e+11    0.000000e+00
   3.602000e+03    1.328132e+11    0.000000e+00
   3.603000e+03    1.334792e+11    0.000000e+00
   3.604000e+03    1.339664e+11    0.000000e+00
   3.605000e+03    1.342059e+11    0.000000e+00
   3.606000e+03    1.341214e+11    0.000000e+00
   3.607000e+03    1.337444e+11    0.000000e+00
   3.608000e+03    1.330810e+11    0.000000e+00
   3.609000e+03    1.321859e+11    0.000000e+00
   3.610000e+03    1.312431e+11    0.000000e+00
   3.611000e+03    1.302748e+11    0.000000e+00
   3.612000e+03    1.293090e+11    0.000000e+00
   3.613000e+03    1.283635e+11    0.000000e+00
   3.614000e+03    1.274855e+11    0.000000e+00
   3.615000e+03    1.268151e+11    0.000000e+00
   3.616000e+03    1.263505e+11    0.000000e+00
   3.617000e+03    1.261509e+11    0.000000e+00
   3.618000e+03    1.260322e+11    0.000000e+00
   3.619000e+03    1.257636e+11    0.000000e+00
   3.620000e+03    1.253246e+11    0.000000e+00
   3.621000e+03    1.246007e+11    0.000000e+00
   3.622000e+03    1.238141e+11    0.000000e+00
   3.623000e+03    1.230448e+11    0.000000e+00
   3.624000e+03    1.224457e+11    0.000000e+00
   3.625000e+03    1.220464e+11    0.000000e+00
   3.626000e+03    1.217723e+11    0.000000e+00
   3.627000e+03    1.214221e+11    0.000000e+00
   3.628000e+03    1.211771e+11    0.000000e+00
   3.629000e+03    1.215923e+11    0.000000e+00
   3.630000e+03    1.225148e+11    0.000000e+00
   3.631000e+03    1.235350e+11    0.000000e+00
   3.632000e+03    1.245818e+11    0.000000e+00
   3.633000e+03    1.254309e+11    0.000000e+00
   3.634000e+03    1.262023e+11    0.000000e+00
   3.635000e+03    1.271647e+11    0.000000e+00
   3.636000e+03    1.283507e+11    0.000000e+00
   3.637000e+03    1.297795e+11    0.000000e+00
   3.638000e+03    1.314367e+11    0.000000e+00
   3.639000e+03    1.331870e+11    0.000000e+00
   3.640000e+03    1.348314e+11    0.000000e+00
