#  x               y               error(y)
   3.600000e+03    1.035685e+11    0.000000e+00
   3.601000e+03    1.033137e+11    0.000000e+00
   3.602000e+03    1.030818e+11    0.000000e+00
   3.603000e+03    1.028709e+11    0.000000e+00
   3.604000e+03    1.025813e+11    0.000000e+00
   3.605000e+03    1.022078e+11    0.000000e+00
   3.606000e+03    1.017159e+11    0.000000e+00
   3.607000e+03    1.011300e+11    0.000000e+00
   3.608000e+03    1.005200e+11    0.000000e+00
   3.609000e+03    9.990953e+10    0.000000e+00
   3.610000e+03    9.934915e+10    0.000000e+00
   3.611000e+03    9.885395e+10    0.000000e+00
   3.612000e+03    9.848406e+10    0.000000e+00
   3.613000e+03    9.823004e+10    0.000000e+00
   3.614000e+03    9.809223e+10    0.000000e+00
   3.615000e+03    9.810011e+10    0.000000e+00
   3.616000e+03    9.821849e+10    0.000000e+00
   3.617000e+03    9.840088e+10    0.000000e+00
   3.618000e+03    9.864379e+10    0.000000e+00
   3.619000e+03    9.895075e+10    0.000000e+00
   3.620000e+03    9.931785e+10    0.000000e+00
   3.621000e+03    9.980298e+10    0.000000e+00
   3.622000e+03    1.003005e+11    0.000000e+00
   3.623000e+03    1.007363e+11    0.000000e+00
   3.624000e+03    1.010974e+11    0.000000e+00
   3.625000e+03    1.012982e+11    0.000000e+00
   3.626000e+03    1.013473e+11    0.000000e+00
   3.627000e+03    1.012611e+11    0.000000e+00
   3.628000e+03    1.010820e+11    0.000000e+00
   3.629000e+03    1.009512e+11    0.000000e+00
   3.630000e+03    1.009173e+11    0.000000e+00
   3.631000e+03    1.009799e+11    0.000000e+00
   3.632000e+03    1.011102e+11    0.000000e+00
   3.633000e+03    1.012341e+11    0.000000e+00
   3.634000e+03    1.013513e+11    0.000000e+00
   3.635000e+03    1.014835e+11    0.000000e+00
   3.636000e+03    1.016364e+11    0.000000e+00
   3.637000e+03    1.018134e+11    0.000000e+00
   3.638000e+03    1.020156e+11    0.000000e+00
   3.639000e+03    1.022467e+11    0.000000e+00
   3.640000e+03    1.025041e+11    0.000000e+00
   3.641000e+03    1.027216e+11    0.000000e+00
   3.642000e+03    1.027509e+11    0.000000e+00
   3.643000e+03    1.027513e+11    0.000000e+00
   3.644000e+03    1.029940e+11    0.000000e+00
   3.645000e+03    1.035069e+11    1.945652e+10
   3.646000e+03    1.042247e+11    1.976489e+10
   3.647000e+03    1.051439e+11    1.982631e+10
   3.648000e+03    1.063039e+11    1.966740e+10
   3.649000e+03    1.077156e+11    1.939365e+10
   3.650000e+03    1.093827e+11    1.903508e+10
   3.651000e+03    1.112423e+11    1.849701e+10
   3.652000e+03    1.132916e+11    1.777632e+10
   3.653000e+03    1.155140e+11    1.684029e+10
   3.654000e+03    1.178185e+11    1.587696e+10
   3.655000e+03    1.201711e+11    1.509465e+10
   3.656000e+03    1.225623e+11    1.454979e+10
   3.657000e+03    1.249562e+11    1.435213e+10
   3.658000e+03    1.273266e+11    1.458289e+10
   3.659000e+03    1.295715e+11    1.546721e+10
   3.660000e+03    1.316191e+11    1.716232e+10
   3.661000e+03    1.336242e+11    1.935087e+10
   3.662000e+03    1.357259e+11    2.170980e+10
   3.663000e+03    1.378280e+11    2.404395e+10
   3.664000e+03    1.399733e+11    2.542695e+10
   3.665000e+03    1.425802e+11    2.661715e+10
   3.666000e+03    1.457090e+11    2.768384e+10
   3.667000e+03    1.493392e+11    2.853973e+10
   3.668000e+03    1.534701e+11    2.949721e+10
   3.669000e+03    1.579824e+11    3.057240e+10
   3.670000e+03    1.628530e+11    3.181564e+10
   3.671000e+03    1.679925e+11    3.317706e+10
   3.672000e+03    1.735714e+11    3.369091e+10
   3.673000e+03    1.793899e+11    3.360896e+10
   3.674000e+03    1.851246e+11    3.351748e+10
   3.675000e+03    1.906701e+11    3.355884e+10
   3.676000e+03    1.958528e+11    3.400466e+10
   3.677000e+03    2.006589e+11    3.480021e+10
   3.678000e+03    2.050438e+11    3.594451e+10
   3.679000e+03    2.089363e+11    3.747389e+10
   3.680000e+03    2.124822e+11    3.867236e+10
   3.681000e+03    2.160358e+11    3.934506e+10
   3.682000e+03    2.196258e+11    3.912903e+10
   3.683000e+03    2.230211e+11    3.824500e+10
   3.684000e+03    2.259310e+11    3.715465e+10
   3.685000e+03    2.282365e+11    3.602802e+10
   3.686000e+03    2.299213e+11    3.484856e+10
   3.687000e+03    2.308780e+11    3.379875e+10
   3.688000e+03    2.310345e+11    3.301275e+10
   3.689000e+03    2.305322e+11    3.221812e+10
   3.690000e+03    2.294324e+11    3.132983e+10
   3.691000e+03    2.277621e+11    3.034016e+10
   3.692000e+03    2.254954e+11    2.938572e+10
   3.693000e+03    2.225908e+11    2.863394e+10
   3.694000e+03    2.190510e+11    2.814368e+10
   3.695000e+03    2.149104e+11    2.790894e+10
   3.696000e+03    2.101928e+11    2.792974e+10
   3.697000e+03    2.049395e+11    2.817273e+10
   3.698000e+03    1.992943e+11    2.839333e+10
   3.699000e+03    1.934105e+11    2.832012e+10
   3.700000e+03    1.872351e+11    2.811558e+10
   3.701000e+03    1.808687e+11    2.767718e+10
   3.702000e+03    1.746692e+11    2.687848e+10
   3.703000e+03    1.688996e+11    2.672570e+10
   3.704000e+03    1.633635e+11    2.661914e+10
   3.705000e+03    1.581370e+11    2.631605e+10
   3.706000e+03    1.532968e+11    2.583273e+10
   3.707000e+03    1.488345e+11    2.479156e+10
   3.708000e+03    1.446452e+11    2.341635e+10
   3.709000e+03    1.405117e+11    2.187738e+10
   3.710000e+03    1.364444e+11    2.004244e+10
   3.711000e+03    1.321545e+11    1.891514e+10
   3.712000e+03    1.276347e+11    1.861722e+10
   3.713000e+03    1.230620e+11    1.882434e+10
   3.714000e+03    1.184746e+11    1.948345e+10
   3.715000e+03    1.140517e+11    2.025121e+10
   3.716000e+03    1.098586e+11    2.098423e+10
   3.717000e+03    1.060708e+11    2.128350e+10
   3.718000e+03    1.029011e+11    2.088153e+10
   3.719000e+03    1.002766e+11    2.021954e+10
   3.720000e+03    9.797527e+10    1.912395e+10
   3.721000e+03    9.584017e+10    0.000000e+00
   3.722000e+03    9.362382e+10    0.000000e+00
   3.723000e+03    9.141290e+10    0.000000e+00
   3.724000e+03    8.931258e+10    0.000000e+00
   3.725000e+03    8.731764e+10    0.000000e+00
   3.726000e+03    8.554444e+10    0.000000e+00
   3.727000e+03    8.402557e+10    0.000000e+00
   3.728000e+03    8.268392e+10    0.000000e+00
   3.729000e+03    8.165770e+10    0.000000e+00
   3.730000e+03    8.085508e+10    0.000000e+00
   3.731000e+03    8.024406e+10    0.000000e+00
   3.732000e+03    7.978303e+10    0.000000e+00
   3.733000e+03    7.937751e+10    0.000000e+00
   3.734000e+03    7.899380e+10    0.000000e+00
   3.735000e+03    7.862521e+10    0.000000e+00
   3.736000e+03    7.823349e+10    0.000000e+00
   3.737000e+03    7.779571e+10    0.000000e+00
   3.738000e+03    7.725189e+10    0.000000e+00
   3.739000e+03    7.673624e+10    0.000000e+00
   3.740000e+03    7.630223e+10    0.000000e+00
   3.741000e+03    7.593353e+10    0.000000e+00
   3.742000e+03    7.563176e+10    0.000000e+00
   3.743000e+03    7.537839e+10    0.000000e+00
   3.744000e+03    7.504150e+10    0.000000e+00
   3.745000e+03    7.451185e+10    0.000000e+00
   3.746000e+03    7.384108e+10    0.000000e+00
   3.747000e+03    7.321834e+10    0.000000e+00
   3.748000e+03    7.274897e+10    0.000000e+00
   3.749000e+03    7.242024e+10    0.000000e+00
   3.750000e+03    7.221286e+10    0.000000e+00
   3.751000e+03    7.205508e+10    0.000000e+00
